77,0.25,856.0
75,0.25,856.25
77,0.25,856.25
75,0.25,856.5
77,0.25,856.75
75,0.25,857.0
73,0.25,857.25
77,0.25,857.5
75,0.25,857.75
73,0.75,858.0
r,4.75,858.75
r,0.5,863.5
72,2.5,864.0
74,0.5,866.5
72,0.25,867.0
74,0.25,867.25
76,0.25,867.25
74,0.25,867.5
76,0.25,867.75
74,0.25,867.75
76,0.25,868.0
74,0.25,868.25
76,0.25,868.25
74,0.25,868.5
76,0.25,868.75
74,0.25,869.0
72,0.25,869.25
76,0.25,869.5
74,0.25,869.75
72,0.75,870.0
r,4.75,870.75
r,0.5,875.5
76,2.5,876.0
77,0.5,878.5
76,0.25,879.0
77,0.25,879.25
79,0.25,879.25
77,0.25,879.5
79,0.25,879.75
77,0.25,879.75
79,0.25,880.0
77,0.25,880.25
79,0.25,880.25
77,0.25,880.5
79,0.25,880.75
77,0.25,881.0
76,0.25,881.25
79,0.25,881.5
77,0.25,881.75
76,0.75,882.0
r,3.75,882.75
79,0.5,886.5
79,0.5,887.0
79,0.5,887.5
82,0.75,888.0
r,3.75,888.75
82,0.5,892.5
82,0.5,893.0
82,0.5,893.5
88,0.5,894.0
91,0.5,894.5
94,0.5,895.0
88,0.5,895.5
82,0.5,896.0
79,0.5,896.5
76,0.5,897.0
70,0.5,897.5
67,0.5,898.0
64,0.5,898.5
58,0.5,899.0
55,0.5,899.5
52,0.5,900.0
46,0.75,900.5
46,0.25,901.25
49,0.25,901.5
46,0.25,901.75
52,0.25,902.0
49,0.25,902.25
55,0.25,902.5
52,0.25,902.75
58,0.5,903.0
r,1.0,903.5
61,0.5,904.5
r,0.5,905.0
r,0.5,905.5
60,3.75,906.0
r,0.25,909.75
60,1.75,910.0
57,0.25,911.75
53,0.5,912.0
65,0.75,912.5
r,0.25,913.25
69,0.75,913.5
r,0.25,914.25
72,1.0,914.5
77,0.75,915.5
r,0.25,916.25
81,0.75,916.5
r,0.25,917.25
84,0.5,917.5
