88,0.5,456.5
88,0.5,457.0
88,0.5,457.5
88,0.5,458.0
88,0.5,458.5
89,1.0,459.0
r,1.0,460.0
72,1.0,461.0
69,1.0,462.0
r,1.0,463.0
60,1.0,464.0
60,3.0,465.0
57,1.0,468.0
r,2.0,469.0
r,3.0,471.0
r,2.0,474.0
r,2.0,476.0
r,1.75,478.0
r,0.25,479.75
r,1.0,480.0
55,0.5,481.0
57,0.5,481.5
58,0.5,482.0
60,0.5,482.5
62,0.5,483.0
64,0.5,483.5
r,0.25,484.0
65,0.25,484.25
72,3.5,484.5
r,1.0,488.0
67,0.5,489.0
69,0.5,489.5
70,0.5,490.0
72,0.5,490.5
74,0.5,491.0
